Competition,District Name,District IRN,Building Name,Building IRN,Building Adress,Year,Preformance Index,School Type,White,Asian,Black,Hispanic,AYP Met?
2,Toledo City,044909,Toledo Technology Academy High School,146373,"3301 Upton Ave Toledo, OH   43613-5110",2010,105.8,9-12,,,,,Met
0,Eastern Local,049122,Eastern Intermediate Elementary School,146399,"1170 Tile Mill Rd Beaver, OH   45613-9435",2010,88.4,3-5,,,,,Met
0,Eastern Local,049122,Eastern Middle School,146407,"1170 Tile Mill Rd Beaver, OH   45613-9435",2010,98.3,6-8,,,,,Met
0,Rock Hill Local,047944,Rock Hill Elementary School,146464,"2676 County Road 26 Ironton, OH   45638-8315",2010,92.3,K-5,,,,,Not Met
0,Rock Hill Local,047944,Rock Hill Middle School,146472,"2171 County Road 26 Ironton, OH   45638-8386",2010,84.0,6-8,,,,,Not Met
0,Rock Hill Local,047944,Rock Hill Sr High School,146480,"2415 County Road 26 Ironton, OH   45638-9050",2010,92.4,9-12,,,,,Met
5,Lakota Local,046110,VanGorden Elementary School,146837,"6475 LeSourdsville West Chester Rd. Liberty Township, OH   45011-9726",2010,104.2,2-6,,,,,Not Met
5,Lakota Local,046110,Lakota Plains Junior School,146845,"5500 Princeton Road Liberty Township, OH   45011",2010,105.7,7-8,,,,,Met
5,Olentangy Local,046763,Olentangy Orange Middle School,146860,"2680 E Orange Rd Lewis Center, OH   43035-9300",2010,103.0,6-8,,,,,Met
0,Olentangy Local,046763,Indian Springs Elementary,146878,"3828 Home Rd Powell, OH   43065-9757",2010,106.3,K-5,,,,,Met
3,Olentangy Local,046763,Walnut Creek Elementary,146886,"5600 Grand Oak Blvd Galena, OH   43021-9046",2010,106.6,K-5,,,,,Met
2,Dublin City,047027,Dublin Jerome High School,146928,"8300 Hyland Croy Rd Dublin, OH   43016-7016",2010,112.1,9-12,,,,,Met
0,Buckeye Central Local,046508,Buckeye Central Elementary School,146936,"69 S Marion St Bloomville, OH   44818-9201",2010,97.0,K-4,,,,,Met
3,Schnee Learning Center,147231,Schnee Learning Center,147231,"2222 Issaquah St Cuyahoga Falls, OH   44221-3704",2010,90.3,9-12,,,,,Not Met
1,Cincinnati City,043752,Rees E. Price Elementary School,147280,"1228 Considine Ave Cincinnati, OH   45204-1604",2010,62.1,"P,K-8",,,,,Not Met
4,Cleveland Municipal,043786,SuccessTech Academy School,147389,"1440 Lakeside Ave E Cleveland, OH   44114-1137",2010,87.4,9-12,,,,,Met
4,Cleveland Municipal,043786,John Hay School of Science & Medicine,147397,"2075 Stokes Blvd Cleveland, OH   44106-3051",2010,106.3,9-12,,,,,Met
5,Cincinnati City,043752,Woodward Career Technical High School,147520,"7005 Reading Rd Cincinnati, OH   45237-3802",2010,74.0,9-12,,,,,Not Met
2,Cincinnati City,043752,Aiken College and Career High School,147538,"5641 Belmont Ave Cincinnati, OH   45224-3101",2010,93.8,9-12,,,,,Met
0,Patrick Henry Local,047597,Patrick Henry Middle School,147587,"E050 County Road 7 Hamler, OH   43524",2010,97.9,5-8,,,,,Met
5,Marion City,044339,William H. Taft Elementary School,147603,"1000 Robinson St Marion, OH   43302-1956",2010,83.0,"K-5,P",,,,,Not Met
5,Marion City,044339,James A. Garfield Elementary School,147611,"1170 Brookside Rd Marion, OH   43302-5900",2010,87.10000000000001,"K-5,P",,,,,Met
3,Cincinnati City,043752,Roll Hill School,148320,"2411 Baltimore Ave Cincinnati, OH   45225-1001",2010,72.5,"P,K-8",,,,,Met
0,Cambridge City,043695,Central Elementary School,148791,"1115 Clairmont Ave Cambridge, OH   43725-1609",2010,91.9,K-5,,,,,Met
0,Cambridge City,043695,South Elementary School,148809,"518 S 8th St Cambridge, OH   43725-2813",2010,85.5,K-5,,,,,Met
0,Cambridge City,043695,North Elementary School,148817,"1451 Deerpath Dr Cambridge, OH   43725-9097",2010,94.2,K-5,,,,,Met
5,Marion City,044339,Marion City Digital Academy,148916,"910 E Church St Marion, OH   43302-4317",2010,71.0,K-12,,,,,Not Met
0,Franklin Local Community School,148932,Franklin Local Community School,148932,"PO Box 95 Roseville, OH   43777-0095",2010,62.5,7-12,,,,,Not Met
1,Paul Laurence Dunbar Academy,148973,Paul Laurence Dunbar Academy,148973,"3248 Warsaw St Toledo, OH   43608-1852",2010,78.4,K-12,,,,,Met
0,Mount Gilead Exempted Village,045534,Tomorrow Center,148981,"PO Box 216 Edison, OH   43320-0216",2010,49.7,K-12,,,,,Not Met
2,Mahoning Unlimited Classroom,148999,Mahoning Unlimited Classroom,148999,"100 Debartolo Pl Ste 170 Youngstown, OH   44512-6066",2010,73.8,4-12,,,,,Not Met
3,Goal Digital Academy,149047,Goal Digital Academy,149047,"890 W 4th St Mansfield, OH   44906-2565",2010,59.5,K-12,,,,,Not Met
3,Akron Digital Academy,149054,Akron Digital Academy,149054,"335 S Main St Akron, OH   44308-1203",2010,73.5,K-12,,,,,Not Met
2,Urbana City,044941,Urbana Community School,149062,"711 Wood St Urbana, OH   43078-1498",2010,92.8,K-12,,,,,Met
1,Fairborn Digital Academy,149088,Fairborn Digital Academy,149088,"700 Black Ln Fairborn, OH   45324-5844",2010,90.0,,,,,,Met
3,Kent Digital Academy,149286,Kent Digital Academy,149286,"321 N Depeyster St Kent, OH   44240-2514",2010,72.5,K-12,,,,,Met
0,Life Skills Center Of Toledo,149302,Life Skills Center Of Toledo,149302,"1830 Adams St Toledo, OH   43624-1428",2010,71.0,9-12,,,,,Not Met
1,Foxfire Center For Student Success,149328,Foxfire Center For Student Success,149328,"2805 Pinkerton Lane Zanesville, OH   43702-1818",2010,92.5,"9-12,UNG",,,,,Met
2,Southwest Licking Local,048041,Southwest Licking Digital Acad,149336,"927-A Pataskala, OH   43062",2010,82.8,"K,1-12,UNG",,,,,Met
4,"Massillon Digital Academy, Inc",149427,"Massillon Digital Academy, Inc",149427,"207 Oak Ave SE Massillon, OH   44646-6790",2010,61.3,K-12,,,,,Met
0,London Academy,151027,London Academy,151027,"60 S Walnut St London, OH   43140-1246",2010,66.5,9-12,,,,,Not Met
1,Pleasant Local,048421,Pleasant Community Digital,151035,"1107 Owens Rd W Marion, OH   43302-8421",2010,80.60000000000001,K-12,,,,,Met
0,Cardington-Lincoln Local,048793,Cardington Lincoln Local Digital Academy,151076,"121 Nichols St Cardington, OH   43315-1121",2010,66.7,"K,1-12,UNG",,,,,Met
2,Graham Digital Academy,151084,Graham Digital Academy,151084,"370 E Main St Saint Paris, OH   43072-9200",2010,87.2,"K,1-12,UNG",,,,,Met
3,Lorain City,044263,Lorain High School Digital,151142,"1800 West 40th Street Lorain, OH   44053",2010,80.10000000000001,"9-12,UNG",,,,,Met
4,Ridgedale Local,048439,Ridgedale Community School,151167,"3103 Hillman Ford Rd Morral, OH   43337-9302",2010,63.4,"K,1-12,UNG",,,,,Met
6,West Central Learning Academy II,151175,West Central Learning Academy II,151175,"650 E Edwards St Lima, OH   45801-3724",2010,90.8,"7-12,PS,UNG",,,,,Not Met
16,Life Skills Ctr Of Lake Erie,151183,Life Skills Ctr Of Lake Erie,151183,"9200 Madison Ave Cleveland, OH   44102-2719",2010,70.60000000000001,"9-12,UNG",,,,,Not Met
6,Life Skills Center Of Summit County,151191,Life Skills Center Of Summit County,151191,"2168 Romig Rd Akron, OH   44320-3879",2010,80.3,9-12,,,,,Not Met
4,Life Skills Of Northeast Ohio,151209,Life Skills Of Northeast Ohio,151209,"12201 Larchmere Blvd Cleveland, OH   44120-1101",2010,61.3,"9-12,UNG",,,,,Not Met
1,Lakewood Local,047993,Lakewood Digital Academy,151233,"PO Box 70 Hebron, OH   43025-0070",2010,89.5,K-12,,,,,Met
1,Milford Exempted Village,045500,Mulberry Elementary School,151928,"5950 Buckwheat Rd Milford, OH   45150-2238",2010,105.5,K-6,,,,,Met
1,Milford Exempted Village,045500,McCormick Elementary School,151936,"751 Loveland Miamiville Rd Loveland, OH   45140-6939",2010,107.5,K-6,,,,,Met
1,Milford Exempted Village,045500,Meadowview Elementary School,151944,"5556 Mount Zion Rd Milford, OH   45150-9751",2010,100.9,K-6,,,,,Met
1,Milford Exempted Village,045500,Pattison Elementary School,151951,"5330 S Milford Rd Milford, OH   45150-9563",2010,103.9,K-6,,,,,Met
2,Northwestern Local,050575,Northwestern Elementary School,152116,"7334 N Elyria Rd West Salem, OH   44287-9790",2010,102.3,K-5,,,,,Met
2,South-Western City,044800,Hayes Intermediate School,152132,"4436 Haughn Rd Grove City, OH   43123-3219",2010,100.5,5-6,,,,,Met
0,Antwerp Local,048991,Antwerp Local Middle School,152157,"303 S. Harrmann Rd Antwerp, OH   45813",2010,96.9,7-8,,,,,Met
0,East Muskingum Local,048835,Larry Miller Intermediate Elementary School,152280,"13125 John Glenn School Rd New Concord, OH   43762-9762",2010,101.1,3-5,,,,,Not Met
0,Jackson City,044156,Jackson Southview Elementary School,152298,"13842 State Route 93 Jackson, OH   45640-9761",2010,97.6,"P,K,1-5,SN",,,,,Met
0,Ada Exempted Village,045187,Ada High School,000067,"435 Grand Ave Ada, OH   45810-1013",2011,92.8,7-12,,,,,Met
0,Oak Hill Union Local,047761,Oak Hill Middle/High School,000119,"5063 State Route 93 Oak Hill, OH   45656-9408",2011,100.0,6-12,,,,,Met
0,Polly Fox Academy Community School,000125,Polly Fox Academy Community School,000125,"2238 Jefferson Ave Toledo, OH   43624-1120",2011,4.8,7-12,,,,,Not Met
0,Phoenix Academy Community School,000130,Phoenix Academy Community School,000130,"2238 Jefferson Ave Toledo, OH   43624-1120",2011,16.6,7-12,,,,,Not Met
0,Glass City Academy,000131,Glass City Academy,000131,"1000 Monroe St Toledo, OH   43604-5953",2011,22.7,11-12,,,,,NR
2,Newark City,044453,Newark Digital Academy,000162,"255 Woods Ave Newark, OH   43055-4436",2011,23.1,K-12,,,,,Not Met
0,Adena Local,049494,Adena High School,000208,"3367 County Road 550 Frankfort, OH   45628-9503",2011,88.4,9-12,,,,,Met
0,Quaker Digital Academy,000241,Quaker Digital Academy,000241,"248 Front Ave SW New Philadelphia, OH   44663-2150",2011,42.1,K-12,,,,,Met
0,Warren County ESC,050401,Greater Ohio Virtual School,000282,"320 E Silver St Lebanon, OH   45036-1816",2011,53.9,9-12,,,,,Not Met
4,Auglaize County Educational Academy,000288,Auglaize County Educational Academy,000288,"1130A East Albert St Lima, OH   45804-1614",2011,52.4,K-12,,,,,Not Met
0,Alexander Local,045906,Alexander High School,000315,"6125 School Rd Albany, OH   45710-8904",2011,97.0,9-12,,,,,Met
0,Horizon Science Academy Toledo,000338,Horizon Science Academy Toledo,000338,"425 Jefferson Ave Toledo, OH   43604-1060",2011,93.3,K-12,,,,,Not Met
3,Miamisburg Secondary Academy,000360,Miamisburg Secondary Academy,000360,"540 Park Ave Miamisburg, OH   45342-2854",2011,66.1,7-12,,,,,NR
5,Akron City,043489,Akron Alternative Academy,000363,"123 S Forge St Akron, OH   44308-1703",2011,0.0,9-12,,,,,Not Met
0,Allen East Local,045757,Allen East High School,000364,"9105 Harding Hwy Harrod, OH   45850-9485",2011,94.7,7-12,,,,,Met
3,Mansfield Enhancement Academy,000392,Mansfield Enhancement Academy,000392,"445 Bowman St Mansfield, OH   44903-1201",2011,28.9,9-12,,,,,NR
8,Findlay Digital Academy,000402,Findlay Digital Academy,000402,"1219 W Main Cross St Ste 206 Findlay, OH   45840-0707",2011,8.1,9-12,,,,,Not Met
0,Buckeye OnLine School for Success,000417,Buckeye OnLine School for Success,000417,"119 E Fifth St East Liverpool, OH   43920-3030",2011,62.7,K-12,,,,,Not Met
4,Columbus Bilingual Academy,000420,Columbus Bilingual Academy,000420,"35 Midland Ave Columbus, OH   43223-1064",2011,0.0,K-8,,,,,Not Met
0,General Chappie James Leadership Academy,000445,General Chappie James Leadership Academy,000445,"120 Knox Ave Dayton, OH   45417-7823",2011,18.2,9-12,,,,,NR
0,Manchester Local,000442,Manchester High School,000450,"130 Wayne Frye Dr Manchester, OH   45144-9314",2011,94.4,"7-12,PS",,,,,Not Met
0,Alliance City,043497,Alliance High School,000463,"400 Glamorgan St Alliance, OH   44601-2810",2011,81.0,9-12,,,,,Not Met
4,Hamilton City,044107,Hamilton Education Center,000467,"2260 NW Washington Blvd Hamilton, OH   45013-5832",2011,38.2,"K-12,P",,,,,NR
3,Tech Con Institute,000473,Tech Con Institute,000473,"501 E Main St Trotwood, OH   45426-2905",2011,24.1,K-12,,,,,Not Met
6,P.A.C.E. High School,000481,P.A.C.E. High School,000481,"1601 California Ave Cincinnati, OH   45237-5603",2011,10.9,9-12,,,,,Not Met
3,Columbus City School District,043802,Alum Crest High School,000513,"2200 Winslow Dr Columbus, OH   43207-2270",2011,82.5,9-12,,,,,Not Met
2,Youngstown City Schools,045161,Youngstown Early College,000520,"Fedor Hall Youngstown, OH   44555-0001",2011,95.2,9-12,,,,,Met
6,Project Rebuild Community School,000525,Project Rebuild Community School,000525,"1731 Grace Ave NE Canton, OH   44705-2261",2011,17.6,9-12,,,,,NR
1,Cleveland Academy for Scholarship Technology and Leadership,000527,Cleveland Academy for Scholarship Technology and Leadership,000527,"1729 Superior Ave E Cleveland, OH   44114-2934",2011,96.7,"9-12,UNG",,,,,Not Met
0,Amanda-Clearcreek Local,046847,Amanda-Clearcreek High School,000562,"328 E Main St Amanda, OH   43102-9330",2011,93.3,9-12,,,,,Not Met
2,"Virtual Schoolhouse, Inc.",000564,"Virtual Schoolhouse, Inc.",000564,"736 Lakeview Rd Cleveland, OH   44108-2608",2011,42.9,K-12,,,,,Not Met
4,FCI Academy,000585,FCI Academy,000585,"2177 Mock Rd Columbus, OH   43219-1258",2011,95.7,K-12,,,,,Met
0,Coshocton Opportunity School,000598,Coshocton Opportunity School,000598,"1205 Cambridge Rd Coshocton, OH   43812-2741",2011,65.7,9-12,,,,,NR
1,West Clermont Local,046359,Amelia High School,000604,"1351 Clough Pike Batavia, OH   45103-2503",2011,89.1,9-12,,,,,Met
5,Rittman Exempted Village,045591,Rittman Academy,000640,"75 N Main St Rittman, OH   44270-1440",2011,46.7,K-12,,,,,NR
4,Lockland Local,044230,Arlington Heights Academy,000663,"607 Carthage Ave Cincinnati, OH   45215-5464",2011,85.0,9-12,,,,,NR
5,Life Skills Center of Columbus Southeast,000664,Life Skills Center of Columbus Southeast,000664,"2400 S Hamilton Rd Columbus, OH   43232-4963",2011,20.2,"9-12,UNG",,,,,Not Met
1,Forest Hills Local,047340,Anderson High School,000687,"7560 Forest Rd Cincinnati, OH   45255-4307",2011,94.1,9-12,,,,,Met
6,Pschtecin Public School,000743,Pschtecin Public School,000743,"985 Mediterranean Ave Columbus, OH   43229-2541",2011,17.6,8-12,,,,,Not Met
2,Anna Local,049759,Anna High School,000752,"PO Box 169 Anna, OH   45302-0169",2011,97.5,6-12,,,,,Met
0,Ansonia Local,046623,Ansonia High School,000778,"PO Box 279 Ansonia, OH   45303-0279",2011,96.5,9-12,,,,,Met
2,Anthony Wayne Local,048207,Anthony Wayne High School,000810,"5967 Finzel Rd Whitehouse, OH   43571-9661",2011,95.9,9-12,,,,,Met
5,Life Skills Center of Dayton,000813,Life Skills Center of Dayton,000813,"1721 N Main St Dayton, OH   45405-4143",2011,37.1,9-12,,,,,Not Met
0,Antwerp Local,048991,Antwerp Local High School,000844,"303 S. Harrmann Rd Antwerp, OH   45813",2011,100.0,9-12,,,,,Met
1,Arcadia Local,047415,Arcadia High School,000893,"19033 State Route 12 Arcadia, OH   44804-9714",2011,98.3,9-12,,,,,Met
3,Interactive Media & Construction (IMAC),000905,Interactive Media & Construction (IMAC),000905,"445 Bowman St Mansfield, OH   44903-1201",2011,19.5,9-12,,,,,Met
0,Arcanum-Butler Local,046631,Arcanum High School,000919,"2011 Trojan Ave Arcanum, OH   45304-1381",2011,94.1,9-12,,,,,Met
0,Archbold-Area Local,047043,Archbold High School,000935,"600 Lafayette St Archbold, OH   43502-1656",2011,98.3,9-12,,,,,Met
1,Promise Academy,000936,Promise Academy,000936,"1701 E 13th St Cleveland, OH   44114-3227",2011,25.0,9-12,,,,,Not Met
10,Lakewood City Academy,000942,Lakewood City Academy,000942,"1470 Warren Rd Lakewood, OH   44107-3918",2011,51.9,K-12,,,,,Met
1,Arlington Local,047423,Arlington Local High School,000992,"PO Box 260 Arlington, OH   45814-0260",2011,98.1,7-12,,,,,Met
1,Ashland City,043505,Ashland High School,001081,"1440 King Rd Ashland, OH   44805-3635",2011,94.9,9-12,,,,,Met
1,Ashtabula Area City,043513,Lakeside High School,001123,"6600 Sanborn Rd Ashtabula, OH   44004-9552",2011,76.1,9-12,,,,,Not Met
0,Athens City,043521,Athens High School,001149,"1 High School Rd The Plains, OH   45780-1148",2011,99.5,9-12,,,,,Not Met
0,Seneca East Local,049684,Seneca East High School,001198,"PO Box 462 Attica, OH   44807-0462",2011,96.0,9-12,,,,,Met
1,Aurora City,049171,Aurora High School,001297,"109 W Pioneer Trl Aurora, OH   44202-9103",2011,97.4,9-12,,,,,Met
7,Avon Local,048116,Avon High School,001370,"37545 Detroit Rd Avon, OH   44011-2133",2011,98.4,9-12,,,,,Met
2,Avon Lake City,048124,Avon Lake High School,001388,"175 Avon Belden Rd Avon Lake, OH   44012-1600",2011,98.7,9-12,,,,,Not Met
2,Ayersville Local,046706,Ayersville High School,001420,"28046 Watson Rd Defiance, OH   43512-8851",2011,93.9,7-12,,,,,Met
0,Joseph Badger Local,050179,Badger High School,001446,"7119 State Route 7 Kinsman, OH   44428-9788",2011,87.1,9-12,,,,,Met
6,Barberton City,043539,Barberton High School,001545,"555 Barber Rd Barberton, OH   44203-1765",2011,91.4,9-12,,,,,Not Met
0,Barnesville Exempted Village,045203,Barnesville High School,001602,"910 Shamrock Dr Barnesville, OH   43713-9115",2011,90.9,9-12,,,,,Met
0,Batavia Local,046300,Batavia High School,001701,"1 Bull Dog Pl Batavia, OH   45103-3213",2011,91.3,9-12,,,,,Met
2,Bath Local,045765,Bath High School,001750,"2850 Bible Rd Lima, OH   45801-2242",2011,91.0,9-12,,,,,Met
5,Bay Village City,043547,Bay High School,001792,"29230 Wolf Rd Bay Village, OH   44140-1809",2011,99.1,9-12,,,,,Met
2,Beachwood City,043554,Beachwood High School,001842,"25100 Fairmount Blvd Beachwood, OH   44122-2250",2011,98.5,"9-12,SN",,,,,Met
0,Switzerland of Ohio Local,048652,Beallsville High School,001883,"PO Box 262 Beallsville, OH   43716-0262",2011,92.3,"7-12,PS,SN",,,,,Not Met
0,Beaver Local,046425,Beaver Local High School,001958,"13187 State Route 7 Lisbon, OH   44432-9524",2011,93.4,9-12,,,,,Met
6,Beavercreek City,047241,Beavercreek High School,001966,"2660 Dayton Xenia Rd Beavercreek, OH   45434-6416",2011,95.5,9-12,,,,,Met
2,Bedford City,043562,Bedford High School,002022,"481 Northfield Rd Bedford, OH   44146-2201",2011,91.9,9-12,,,,,Not Met
0,Bellaire Local,043570,Bellaire High School,002139,"349 35th St Bellaire, OH   43906-1278",2011,86.9,9-12,,,,,Not Met
3,Bellbrook-Sugarcreek Local School District,047274,Bellbrook High School,002154,"3737 Upper Bellbrook Rd Bellbrook, OH   45305-8750",2011,98.4,"9-12,UNG",,,,,Met
4,Bellefontaine City,043588,Bellefontaine High School,002220,"555 E Lake Ave Bellefontaine, OH   43311-2509",2011,94.4,9-12,,,,,Met
1,Bellevue City,043596,Bellevue High School,002246,"200 Oakland Ave Bellevue, OH   44811-1033",2011,93.6,"9-12,SN",,,,,Met
6,Dayton City,043844,Belmont High School,002303,"2323 Mapleview Ave Dayton, OH   45420-1815",2011,74.0,9-12,,,,,Not Met
1,Belpre City,043604,Belpre High School,002337,"612 3rd St Belpre, OH   45714-2387",2011,91.1,7-12,,,,,Not Met
8,Berea City,043612,Berea High School,002428,"165 E Bagley Rd Berea, OH   44017-2000",2011,89.4,9-12,,,,,Not Met
1,Berkshire Local,047167,Berkshire High School,002436,"PO Box 365 Burton, OH   44021-0365",2011,99.1,7-12,,,,,Met
0,Berne Union Local,046854,Berne Union High School,002501,"506 N Main St Sugar Grove, OH   43155-9500",2011,94.4,9-12,,,,,Met
0,Bethel-Tate Local,046318,Bethel Tate High School,002568,"3420 State Route 125 Bethel, OH   45106-8560",2011,88.5,9-12,,,,,Met
3,Bethel Local,048611,Bethel High School,002576,"7490 State Route 201 Tipp City, OH   45371-7316",2011,94.1,9-12,,,,,Met
0,Bettsville Local,049692,Bettsville High School,002626,"PO Box 6 Bettsville, OH   44815-0006",2011,88.2,9-12,,,,,Met
4,Bexley City,043620,Bexley High School,002675,"326 S Cassingham Rd Bexley, OH   43209-1898",2011,98.4,9-12,,,,,Met
1,Big Walnut Local,046748,Big Walnut High School,002709,"PO Box 5001 Sunbury, OH   43074-5001",2011,96.2,9-12,,,,,Not Met
0,Black River Local,048462,Black River High School,002782,"233 County Road 40 Sullivan, OH   44880-9731",2011,100.0,9-12,,,,,Met
0,Blanchester Local,046383,Blanchester High School,002840,"953 Cherry St Blanchester, OH   45107-7907",2011,98.3,9-12,,,,,Met
0,Bloom-Vernon Local,049593,South Webster Jr/Sr High School,002873,"PO Box 100 South Webster, OH   45682-0100",2011,94.6,7-12,,,,,Met
0,Bloomfield-Mespo Local,050096,Bloomfield High School,002956,"2077 Park West Rd North Bloomfield, OH   44450-9702",2011,100.0,6-12,,,,,Met
0,Bluffton Exempted Village,045211,Bluffton High School,003038,"106 W College Ave Bluffton, OH   45817-1203",2011,98.9,9-12,,,,,Met
2,Boardman Local,048306,Boardman High School,003061,"7777 Glenwood Ave Youngstown, OH   44512-5824",2011,98.1,9-12,,,,,Not Met
1,Botkins Local,049767,Botkins High School,003228,"PO Box 550 Botkins, OH   45306-0550",2011,100.0,7-12,,,,,Met
0,Bowling Green City School District,043638,Bowling Green High School,003285,"530 W Poe Rd Bowling Green, OH   43402-1213",2011,96.9,9-12,,,,,Met
0,Toledo City,044909,Bowsher High School,003301,"2200 Arlington Avenue Toledo, OH   43614-4441",2011,92.3,9-12,,,,,Not Met
